station_complex_id,year,dow,hora,share,total_anual
217,2020,1,17,0.00633671,992313
217,2020,1,18,0.00492385,992313
217,2020,1,19,0.00357347,992313
217,2020,1,20,0.00271789,992313
217,2020,1,21,0.00237224,992313
217,2020,1,22,0.00175046,992313
217,2020,1,23,0.00110147,992313
217,2020,2,0,0.00035775,992313
217,2020,2,1,0.00011085,992313
217,2020,2,2,0.00017837,992313
217,2020,2,3,0.00027814,992313
217,2020,2,4,0.00181999,992313
217,2020,2,5,0.01002809,992313
217,2020,2,6,0.01671448,992313
217,2020,2,7,0.02243042,992313
217,2020,2,8,0.01851936,992313
217,2020,2,9,0.01030622,992313
217,2020,2,10,0.00803476,992313
217,2020,2,11,0.00665314,992313
217,2020,2,12,0.00676198,992313
217,2020,2,13,0.00803073,992313
217,2020,2,14,0.01003514,992313
217,2020,2,15,0.00950406,992313
217,2020,2,16,0.00840158,992313
217,2020,2,17,0.00700988,992313
217,2020,2,18,0.00508610,992313
217,2020,2,19,0.00364300,992313
217,2020,2,20,0.00271487,992313
217,2020,2,21,0.00241154,992313
217,2020,2,22,0.00179379,992313
217,2020,2,23,0.00104403,992313
217,2020,3,0,0.00044341,992313
217,2020,3,1,0.00015620,992313
217,2020,3,2,0.00018643,992313
217,2020,3,3,0.00029023,992313
217,2020,3,4,0.00172829,992313
217,2020,3,5,0.01042615,992313
217,2020,3,6,0.01683340,992313
217,2020,3,7,0.02286879,992313
217,2020,3,8,0.01846998,992313
217,2020,3,9,0.01067002,992313
217,2020,3,10,0.00840461,992313
217,2020,3,11,0.00708849,992313
217,2020,3,12,0.00708244,992313
217,2020,3,13,0.00855274,992313
217,2020,3,14,0.01071436,992313
217,2020,3,15,0.01012080,992313
217,2020,3,16,0.00858096,992313
217,2020,3,17,0.00736360,992313
217,2020,3,18,0.00527958,992313
217,2020,3,19,0.00365207,992313
217,2020,3,20,0.00295572,992313
217,2020,3,21,0.00258386,992313
217,2020,3,22,0.00193689,992313
217,2020,3,23,0.00118309,992313
217,2020,4,0,0.00043837,992313
217,2020,4,1,0.00013201,992313
217,2020,4,2,0.00019450,992313
217,2020,4,3,0.00030535,992313
217,2020,4,4,0.00179984,992313
217,2020,4,5,0.01034150,992313
217,2020,4,6,0.01698053,992313
217,2020,4,7,0.02264507,992313
217,2020,4,8,0.01898091,992313
217,2020,4,9,0.01059847,992313
217,2020,4,10,0.00836329,992313
217,2020,4,11,0.00694841,992313
217,2020,4,12,0.00679322,992313
217,2020,4,13,0.00826251,992313
217,2020,4,14,0.01071134,992313
217,2020,4,15,0.01046343,992313
217,2020,4,16,0.00826957,992313
217,2020,4,17,0.00730818,992313
217,2020,4,18,0.00522416,992313
217,2020,4,19,0.00376796,992313
217,2020,4,20,0.00305650,992313
217,2020,4,21,0.00249518,992313
217,2020,4,22,0.00196611,992313
217,2020,4,23,0.00106821,992313
217,2020,5,0,0.00041922,992313
217,2020,5,1,0.00012597,992313
217,2020,5,2,0.00018039,992313
217,2020,5,3,0.00031039,992313
217,2020,5,4,0.00167185,992313
217,2020,5,5,0.00952220,992313
217,2020,5,6,0.01549007,992313
217,2020,5,7,0.02057718,992313
217,2020,5,8,0.01792882,992313
217,2020,5,9,0.01052390,992313
217,2020,5,10,0.00790376,992313
217,2020,5,11,0.00719531,992313
217,2020,5,12,0.00704113,992313
217,2020,5,13,0.00850236,992313
217,2020,5,14,0.01095723,992313
217,2020,5,15,0.01047553,992313
217,2020,5,16,0.00881677,992313
217,2020,5,17,0.00742105,992313
217,2020,5,18,0.00591749,992313
217,2020,5,19,0.00418719,992313
217,2020,5,20,0.00338502,992313
217,2020,5,21,0.00254154,992313
217,2020,5,22,0.00213138,992313
217,2020,5,23,0.00132720,992313
217,2020,6,0,0.00051597,992313
217,2020,6,1,0.00019953,992313
217,2020,6,2,0.00018845,992313
217,2020,6,3,0.00017837,992313
217,2020,6,4,0.00086767,992313
217,2020,6,5,0.00409447,992313
217,2020,6,6,0.00652415,992313
217,2020,6,7,0.00767701,992313
217,2020,6,8,0.00815368,992313
217,2020,6,9,0.00738880,992313
217,2020,6,10,0.00686376,992313
217,2020,6,11,0.00659268,992313
217,2020,6,12,0.00658260,992313
217,2020,6,13,0.00737973,992313
217,2020,6,14,0.00794205,992313
217,2020,6,15,0.00726283,992313
217,2020,6,16,0.00605555,992313
217,2020,6,17,0.00507098,992313
217,2020,6,18,0.00428695,992313
217,2020,6,19,0.00332758,992313
217,2020,6,20,0.00300409,992313
217,2020,6,21,0.00248107,992313
217,2020,6,22,0.00209914,992313
217,2020,6,23,0.00127782,992313
217,2021,0,0,0.00040742,1097143
217,2021,0,1,0.00024062,1097143
217,2021,0,2,0.00013034,1097143
217,2021,0,3,0.00016589,1097143
217,2021,0,4,0.00048125,1097143
217,2021,0,5,0.00199974,1097143
217,2021,0,6,0.00372331,1097143
217,2021,0,7,0.00547695,1097143
217,2021,0,8,0.00585430,1097143
217,2021,0,9,0.00532383,1097143
217,2021,0,10,0.00605299,1097143
217,2021,0,11,0.00605208,1097143
217,2021,0,12,0.00576680,1097143
217,2021,0,13,0.00674661,1097143
217,2021,0,14,0.00737552,1097143
217,2021,0,15,0.00589440,1097143
217,2021,0,16,0.00491549,1097143
217,2021,0,17,0.00396940,1097143
217,2021,0,18,0.00333503,1097143
217,2021,0,19,0.00249193,1097143
217,2021,0,20,0.00197513,1097143
217,2021,0,21,0.00177279,1097143
217,2021,0,22,0.00160781,1097143
217,2021,0,23,0.00085768,1097143
217,2021,1,0,0.00028529,1097143
217,2021,1,1,0.00011667,1097143
217,2021,1,2,0.00011484,1097143
217,2021,1,3,0.00033086,1097143
217,2021,1,4,0.00143464,1097143
217,2021,1,5,0.00797435,1097143
217,2021,1,6,0.01386875,1097143
217,2021,1,7,0.01936211,1097143
217,2021,1,8,0.01659127,1097143
217,2021,1,9,0.00993581,1097143
217,2021,1,10,0.00754049,1097143
217,2021,1,11,0.00633646,1097143
217,2021,1,12,0.00652969,1097143
217,2021,1,13,0.00812747,1097143
217,2021,1,14,0.01050547,1097143
217,2021,1,15,0.01034961,1097143
217,2021,1,16,0.00852851,1097143
217,2021,1,17,0.00661263,1097143
217,2021,1,18,0.00491641,1097143
217,2021,1,19,0.00333867,1097143
217,2021,1,20,0.00267513,1097143
217,2021,1,21,0.00199154,1097143
217,2021,1,22,0.00152578,1097143
217,2021,1,23,0.00104271,1097143
217,2021,2,0,0.00032174,1097143
217,2021,2,1,0.00013763,1097143
217,2021,2,2,0.00013216,1097143
217,2021,2,3,0.00036641,1097143
217,2021,2,4,0.00175273,1097143
217,2021,2,5,0.00856042,1097143
217,2021,2,6,0.01541185,1097143
217,2021,2,7,0.02156692,1097143
217,2021,2,8,0.01795937,1097143
217,2021,2,9,0.01060208,1097143
217,2021,2,10,0.00826601,1097143
217,2021,2,11,0.00669739,1097143
217,2021,2,12,0.00694987,1097143
217,2021,2,13,0.00882565,1097143
217,2021,2,14,0.01161836,1097143
217,2021,2,15,0.01088281,1097143
217,2021,2,16,0.00931419,1097143
217,2021,2,17,0.00733724,1097143
217,2021,2,18,0.00503672,1097143
217,2021,2,19,0.00354193,1097143
217,2021,2,20,0.00278997,1097143
217,2021,2,21,0.00214466,1097143
217,2021,2,22,0.00158047,1097143
217,2021,2,23,0.00106458,1097143
217,2021,3,0,0.00033997,1097143
217,2021,3,1,0.00014310,1097143
217,2021,3,2,0.00011393,1097143
217,2021,3,3,0.00036458,1097143
217,2021,3,4,0.00180469,1097143
217,2021,3,5,0.00859779,1097143
217,2021,3,6,0.01547565,1097143
217,2021,3,7,0.02205638,1097143
217,2021,3,8,0.01839232,1097143
217,2021,3,9,0.01101497,1097143
217,2021,3,10,0.00858958,1097143
217,2021,3,11,0.00708476,1097143
217,2021,3,12,0.00735547,1097143
217,2021,3,13,0.00918568,1097143
217,2021,3,14,0.01202031,1097143
217,2021,3,15,0.01145065,1097143
217,2021,3,16,0.00919752,1097143
217,2021,3,17,0.00728984,1097143
217,2021,3,18,0.00511237,1097143
217,2021,3,19,0.00360208,1097143
217,2021,3,20,0.00278177,1097143
217,2021,3,21,0.00201615,1097143
217,2021,3,22,0.00164245,1097143
217,2021,3,23,0.00107917,1097143
217,2021,4,0,0.00031354,1097143
217,2021,4,1,0.00017591,1097143
217,2021,4,2,0.00015039,1097143
217,2021,4,3,0.00039375,1097143
217,2021,4,4,0.00177552,1097143
217,2021,4,5,0.00814479,1097143
217,2021,4,6,0.01520950,1097143
217,2021,4,7,0.02143203,1097143
217,2021,4,8,0.01810247,1097143
217,2021,4,9,0.01096849,1097143
217,2021,4,10,0.00852760,1097143
217,2021,4,11,0.00700729,1097143
217,2021,4,12,0.00696354,1097143
217,2021,4,13,0.00856862,1097143
217,2021,4,14,0.01151992,1097143
217,2021,4,15,0.01107422,1097143
217,2021,4,16,0.00880195,1097143
217,2021,4,17,0.00727344,1097143
217,2021,4,18,0.00505768,1097143
217,2021,4,19,0.00367227,1097143
217,2021,4,20,0.00297500,1097143
217,2021,4,21,0.00213281,1097143
217,2021,4,22,0.00160052,1097143
217,2021,4,23,0.00108646,1097143
217,2021,5,0,0.00038281,1097143
217,2021,5,1,0.00014128,1097143
217,2021,5,2,0.00015768,1097143
217,2021,5,3,0.00037552,1097143
217,2021,5,4,0.00177734,1097143
217,2021,5,5,0.00808919,1097143
217,2021,5,6,0.01471002,1097143
217,2021,5,7,0.02035560,1097143
217,2021,5,8,0.01703060,1097143
217,2021,5,9,0.01044987,1097143
217,2021,5,10,0.00878463,1097143
217,2021,5,11,0.00759427,1097143
217,2021,5,12,0.00772552,1097143
217,2021,5,13,0.00931328,1097143
217,2021,5,14,0.01268294,1097143
217,2021,5,15,0.01183255,1097143
217,2021,5,16,0.00932695,1097143
217,2021,5,17,0.00752682,1097143
217,2021,5,18,0.00600833,1097143
217,2021,5,19,0.00429297,1097143
217,2021,5,20,0.00341341,1097143
217,2021,5,21,0.00250013,1097143
217,2021,5,22,0.00200339,1097143
217,2021,5,23,0.00121042,1097143
217,2021,6,0,0.00037917,1097143
217,2021,6,1,0.00021419,1097143
217,2021,6,2,0.00014492,1097143
217,2021,6,3,0.00024427,1097143
217,2021,6,4,0.00080755,1097143
217,2021,6,5,0.00345807,1097143
217,2021,6,6,0.00583516,1097143
217,2021,6,7,0.00758060,1097143
217,2021,6,8,0.00807552,1097143
217,2021,6,9,0.00729167,1097143
217,2021,6,10,0.00724609,1097143
217,2021,6,11,0.00708385,1097143
217,2021,6,12,0.00721601,1097143
217,2021,6,13,0.00806549,1097143
217,2021,6,14,0.00848021,1097143
217,2021,6,15,0.00736276,1097143
217,2021,6,16,0.00646953,1097143
217,2021,6,17,0.00521081,1097143
217,2021,6,18,0.00440325,1097143
217,2021,6,19,0.00346992,1097143
217,2021,6,20,0.00291667,1097143
217,2021,6,21,0.00215013,1097143
217,2021,6,22,0.00193867,1097143
217,2021,6,23,0.00111745,1097143
217,2022,0,0,0.00035102,1119604
217,2022,0,1,0.00024920,1119604
217,2022,0,2,0.00016166,1119604
217,2022,0,3,0.00023312,1119604
217,2022,0,4,0.00059575,1119604
217,2022,0,5,0.00146838,1119604
217,2022,0,6,0.00293229,1119604
217,2022,0,7,0.00428544,1119604
217,2022,0,8,0.00442478,1119604
217,2022,0,9,0.00407733,1119604
217,2022,0,10,0.00420059,1119604
217,2022,0,11,0.00399695,1119604
217,2022,0,12,0.00400945,1119604
217,2022,0,13,0.00455697,1119604
217,2022,0,14,0.00495532,1119604
217,2022,0,15,0.00404697,1119604
217,2022,0,16,0.00322257,1119604
217,2022,0,17,0.00279920,1119604
217,2022,0,18,0.00224276,1119604
217,2022,0,19,0.00177741,1119604
217,2022,0,20,0.00128706,1119604
217,2022,0,21,0.00128528,1119604
217,2022,0,22,0.00113612,1119604
217,2022,0,23,0.00057520,1119604
217,2022,1,0,0.00027331,1119604
217,2022,1,1,0.00015363,1119604
217,2022,1,2,0.00014291,1119604
217,2022,1,3,0.00054126,1119604
217,2022,1,4,0.00149071,1119604
217,2022,1,5,0.00734277,1119604
217,2022,1,6,0.01367448,1119604
217,2022,1,7,0.02235165,1119604
217,2022,1,8,0.02011515,1119604
217,2022,1,9,0.01057070,1119604
217,2022,1,10,0.00786975,1119604
217,2022,1,11,0.00620934,1119604
217,2022,1,12,0.00638172,1119604
217,2022,1,13,0.00774381,1119604
217,2022,1,14,0.01040279,1119604
217,2022,1,15,0.01174790,1119604
217,2022,1,16,0.00950604,1119604
217,2022,1,17,0.00685064,1119604
217,2022,1,18,0.00464271,1119604
217,2022,1,19,0.00291889,1119604
217,2022,1,20,0.00211503,1119604
217,2022,1,21,0.00184708,1119604
217,2022,1,22,0.00153626,1119604
217,2022,1,23,0.00083869,1119604
217,2022,2,0,0.00036263,1119604
217,2022,2,1,0.00021883,1119604
217,2022,2,2,0.00022865,1119604
217,2022,2,3,0.00081815,1119604
217,2022,2,4,0.00214183,1119604
217,2022,2,5,0.00867271,1119604
217,2022,2,6,0.01521877,1119604
217,2022,2,7,0.02508208,1119604
217,2022,2,8,0.02248563,1119604
217,2022,2,9,0.01213822,1119604
217,2022,2,10,0.00858607,1119604
217,2022,2,11,0.00644603,1119604
217,2022,2,12,0.00668629,1119604
217,2022,2,13,0.00846907,1119604
217,2022,2,14,0.01136652,1119604
217,2022,2,15,0.01260088,1119604
217,2022,2,16,0.01013126,1119604
217,2022,2,17,0.00778847,1119604
217,2022,2,18,0.00518130,1119604
217,2022,2,19,0.00309395,1119604
217,2022,2,20,0.00223115,1119604
217,2022,2,21,0.00185691,1119604
217,2022,2,22,0.00172025,1119604
217,2022,2,23,0.00091997,1119604
217,2022,3,0,0.00045998,1119604
217,2022,3,1,0.00020454,1119604
217,2022,3,2,0.00021525,1119604
217,2022,3,3,0.00082797,1119604
217,2022,3,4,0.00209806,1119604
217,2022,3,5,0.00873612,1119604
217,2022,3,6,0.01560016,1119604
217,2022,3,7,0.02583145,1119604
217,2022,3,8,0.02343418,1119604
217,2022,3,9,0.01253479,1119604
217,2022,3,10,0.00882366,1119604
217,2022,3,11,0.00680776,1119604
217,2022,3,12,0.00695871,1119604
217,2022,3,13,0.00884063,1119604
217,2022,3,14,0.01183186,1119604
217,2022,3,15,0.01330381,1119604
217,2022,3,16,0.01002140,1119604
217,2022,3,17,0.00793584,1119604
217,2022,3,18,0.00530902,1119604
217,2022,3,19,0.00337530,1119604
217,2022,3,20,0.00238834,1119604
217,2022,3,21,0.00200696,1119604
217,2022,3,22,0.00168899,1119604
217,2022,3,23,0.00081547,1119604
217,2022,4,0,0.00039657,1119604
217,2022,4,1,0.00019025,1119604
217,2022,4,2,0.00022329,1119604
217,2022,4,3,0.00077706,1119604
217,2022,4,4,0.00200071,1119604
217,2022,4,5,0.00842083,1119604
217,2022,4,6,0.01536079,1119604
217,2022,4,7,0.02548937,1119604
217,2022,4,8,0.02299116,1119604
217,2022,4,9,0.01262857,1119604
217,2022,4,10,0.00900944,1119604
217,2022,4,11,0.00691316,1119604
217,2022,4,12,0.00687922,1119604
217,2022,4,13,0.00874595,1119604
217,2022,4,14,0.01178631,1119604
217,2022,4,15,0.01333597,1119604
217,2022,4,16,0.00980883,1119604
217,2022,4,17,0.00770362,1119604
217,2022,4,18,0.00528669,1119604
217,2022,4,19,0.00324132,1119604
217,2022,4,20,0.00239906,1119604
217,2022,4,21,0.00206859,1119604
217,2022,4,22,0.00187209,1119604
217,2022,4,23,0.00084583,1119604
217,2022,5,0,0.00037156,1119604
217,2022,5,1,0.00023669,1119604
217,2022,5,2,0.00025277,1119604
217,2022,5,3,0.00070114,1119604
217,2022,5,4,0.00196677,1119604
217,2022,5,5,0.00807875,1119604
217,2022,5,6,0.01460070,1119604
217,2022,5,7,0.02320731,1119604
217,2022,5,8,0.02087970,1119604
217,2022,5,9,0.01168181,1119604
217,2022,5,10,0.00856464,1119604
217,2022,5,11,0.00710876,1119604
217,2022,5,12,0.00759018,1119604
217,2022,5,13,0.00915234,1119604
217,2022,5,14,0.01248924,1119604
217,2022,5,15,0.01386026,1119604
217,2022,5,16,0.00941226,1119604
217,2022,5,17,0.00758661,1119604
217,2022,5,18,0.00575203,1119604
217,2022,5,19,0.00402821,1119604
217,2022,5,20,0.00300821,1119604
217,2022,5,21,0.00231868,1119604
217,2022,5,22,0.00197659,1119604
217,2022,5,23,0.00097981,1119604
217,2022,6,0,0.00033851,1119604
217,2022,6,1,0.00020900,1119604
217,2022,6,2,0.00019650,1119604
217,2022,6,3,0.00035727,1119604
217,2022,6,4,0.00097088,1119604
217,2022,6,5,0.00240799,1119604
217,2022,6,6,0.00418719,1119604
217,2022,6,7,0.00544568,1119604
217,2022,6,8,0.00598247,1119604
217,2022,6,9,0.00549391,1119604
217,2022,6,10,0.00519559,1119604
217,2022,6,11,0.00479455,1119604
217,2022,6,12,0.00478651,1119604
217,2022,6,13,0.00541531,1119604
217,2022,6,14,0.00596818,1119604
217,2022,6,15,0.00490173,1119604
217,2022,6,16,0.00406215,1119604
217,2022,6,17,0.00341460,1119604
217,2022,6,18,0.00309127,1119604
217,2022,6,19,0.00226330,1119604
217,2022,6,20,0.00185333,1119604
217,2022,6,21,0.00158538,1119604
217,2022,6,22,0.00152286,1119604
217,2022,6,23,0.00074223,1119604
217,2023,0,0,0.00026875,1000928
217,2023,0,1,0.00021080,1000928
217,2023,0,2,0.00012888,1000928
217,2023,0,3,0.00014387,1000928
217,2023,0,4,0.00048855,1000928
217,2023,0,5,0.00114094,1000928
217,2023,0,6,0.00197417,1000928
217,2023,0,7,0.00300521,1000928
217,2023,0,8,0.00310412,1000928
217,2023,0,9,0.00314808,1000928
217,2023,0,10,0.00317106,1000928
217,2023,0,11,0.00288432,1000928
217,2023,0,12,0.00287633,1000928
217,2023,0,13,0.00352873,1000928
217,2023,0,14,0.00378549,1000928
217,2023,0,15,0.00316007,1000928
217,2023,0,16,0.00240377,1000928
217,2023,0,17,0.00200114,1000928
217,2023,0,18,0.00177136,1000928
217,2023,0,19,0.00133476,1000928
217,2023,0,20,0.00096111,1000928
217,2023,0,21,0.00106401,1000928
217,2023,0,22,0.00085521,1000928
217,2023,0,23,0.00046657,1000928
217,2023,1,0,0.00017484,1000928
217,2023,1,1,0.00013687,1000928
217,2023,1,2,0.00013587,1000928
217,2023,1,3,0.00032869,1000928
217,2023,1,4,0.00124185,1000928
217,2023,1,5,0.00740613,1000928
217,2023,1,6,0.01310084,1000928
217,2023,1,7,0.02279385,1000928
217,2023,1,8,0.02041505,1000928
217,2023,1,9,0.01126155,1000928
217,2023,1,10,0.00797260,1000928
217,2023,1,11,0.00637708,1000928
217,2023,1,12,0.00686263,1000928
217,2023,1,13,0.00790466,1000928
217,2023,1,14,0.01066410,1000928
217,2023,1,15,0.01235254,1000928
217,2023,1,16,0.00977493,1000928
217,2023,1,17,0.00746307,1000928
217,2023,1,18,0.00505631,1000928
217,2023,1,19,0.00322101,1000928
217,2023,1,20,0.00227489,1000928
217,2023,1,21,0.00218797,1000928
217,2023,1,22,0.00167644,1000928
217,2023,1,23,0.00084222,1000928
217,2023,2,0,0.00026875,1000928
217,2023,2,1,0.00021880,1000928
217,2023,2,2,0.00024078,1000928
217,2023,2,3,0.00078827,1000928
217,2023,2,4,0.00222993,1000928
217,2023,2,5,0.00842718,1000928
217,2023,2,6,0.01492015,1000928
217,2023,2,7,0.02678514,1000928
217,2023,2,8,0.02362308,1000928
217,2023,2,9,0.01307487,1000928
217,2023,2,10,0.00888775,1000928
217,2023,2,11,0.00715936,1000928
217,2023,2,12,0.00759895,1000928
217,2023,2,13,0.00880683,1000928
217,2023,2,14,0.01263028,1000928
217,2023,2,15,0.01366032,1000928
217,2023,2,16,0.01097681,1000928
217,2023,2,17,0.00799058,1000928
217,2023,2,18,0.00559781,1000928
217,2023,2,19,0.00344580,1000928
217,2023,2,20,0.00246771,1000928
217,2023,2,21,0.00208307,1000928
217,2023,2,22,0.00184429,1000928
217,2023,2,23,0.00090616,1000928
217,2023,3,0,0.00030072,1000928
217,2023,3,1,0.00024677,1000928
217,2023,3,2,0.00022979,1000928
217,2023,3,3,0.00080825,1000928
217,2023,3,4,0.00232185,1000928
217,2023,3,5,0.00861201,1000928
217,2023,3,6,0.01517592,1000928
217,2023,3,7,0.02726969,1000928
217,2023,3,8,0.02414759,1000928
217,2023,3,9,0.01296597,1000928
217,2023,3,10,0.00931835,1000928
217,2023,3,11,0.00728424,1000928
217,2023,3,12,0.00795662,1000928
217,2023,3,13,0.00913952,1000928
217,2023,3,14,0.01243446,1000928
217,2023,3,15,0.01381818,1000928
217,2023,3,16,0.01067509,1000928
217,2023,3,17,0.00869293,1000928
217,2023,3,18,0.00581660,1000928
217,2023,3,19,0.00365860,1000928
217,2023,3,20,0.00255563,1000928
217,2023,3,21,0.00228888,1000928
217,2023,3,22,0.00187026,1000928
217,2023,3,23,0.00088118,1000928
217,2023,4,0,0.00033869,1000928
217,2023,4,1,0.00021680,1000928
217,2023,4,2,0.00022479,1000928
217,2023,4,3,0.00083123,1000928
217,2023,4,4,0.00211604,1000928
217,2023,4,5,0.00857205,1000928
217,2023,4,6,0.01500508,1000928
217,2023,4,7,0.02657034,1000928
217,2023,4,8,0.02420853,1000928
217,2023,4,9,0.01305389,1000928
217,2023,4,10,0.00955214,1000928
217,2023,4,11,0.00734119,1000928
217,2023,4,12,0.00772183,1000928
217,2023,4,13,0.00900564,1000928
217,2023,4,14,0.01249740,1000928
217,2023,4,15,0.01405496,1000928
217,2023,4,16,0.01058118,1000928
217,2023,4,17,0.00842418,1000928
217,2023,4,18,0.00577864,1000928
217,2023,4,19,0.00353172,1000928
217,2023,4,20,0.00252865,1000928
217,2023,4,21,0.00257661,1000928
217,2023,4,22,0.00200314,1000928
217,2023,4,23,0.00093613,1000928
217,2023,5,0,0.00031870,1000928
217,2023,5,1,0.00024277,1000928
217,2023,5,2,0.00024277,1000928
217,2023,5,3,0.00072033,1000928
217,2023,5,4,0.00219396,1000928
217,2023,5,5,0.00793963,1000928
217,2023,5,6,0.01412489,1000928
217,2023,5,7,0.02410863,1000928
217,2023,5,8,0.02116136,1000928
217,2023,5,9,0.01202084,1000928
217,2023,5,10,0.00854607,1000928
217,2023,5,11,0.00722430,1000928
217,2023,5,12,0.00795961,1000928
217,2023,5,13,0.00926840,1000928
217,2023,5,14,0.01286606,1000928
217,2023,5,15,0.01419483,1000928
217,2023,5,16,0.00992279,1000928
217,2023,5,17,0.00806851,1000928
217,2023,5,18,0.00612532,1000928
217,2023,5,19,0.00417113,1000928
217,2023,5,20,0.00287933,1000928
217,2023,5,21,0.00252466,1000928
217,2023,5,22,0.00203911,1000928
217,2023,5,23,0.00096211,1000928
217,2023,6,0,0.00021880,1000928
217,2023,6,1,0.00019782,1000928
217,2023,6,2,0.00015186,1000928
217,2023,6,3,0.00032270,1000928
217,2023,6,4,0.00071334,1000928
217,2023,6,5,0.00156455,1000928
217,2023,6,6,0.00263755,1000928
217,2023,6,7,0.00396532,1000928
217,2023,6,8,0.00430201,1000928
217,2023,6,9,0.00375751,1000928
217,2023,6,10,0.00353172,1000928
217,2023,6,11,0.00335788,1000928
217,2023,6,12,0.00336188,1000928
217,2023,6,13,0.00404824,1000928
217,2023,6,14,0.00426005,1000928
217,2023,6,15,0.00366360,1000928
217,2023,6,16,0.00299722,1000928
217,2023,6,17,0.00272347,1000928
217,2023,6,18,0.00223892,1000928
217,2023,6,19,0.00177036,1000928
217,2023,6,20,0.00139870,1000928
217,2023,6,21,0.00115992,1000928
217,2023,6,22,0.00095811,1000928
217,2023,6,23,0.00059645,1000928
217,2024,0,0,0.00042651,1012883
217,2024,0,1,0.00027644,1012883
217,2024,0,2,0.00018857,1012883
217,2024,0,3,0.00031593,1012883
217,2024,0,4,0.00064173,1012883
217,2024,0,5,0.00177217,1012883
217,2024,0,6,0.00344758,1012883
217,2024,0,7,0.00454742,1012883
217,2024,0,8,0.00451187,1012883
217,2024,0,9,0.00441907,1012883
217,2024,0,10,0.00443684,1012883
217,2024,0,11,0.00421668,1012883
217,2024,0,12,0.00415053,1012883
217,2024,0,13,0.00497886,1012883
217,2024,0,14,0.00541425,1012883
217,2024,0,15,0.00441117,1012883
217,2024,0,16,0.00354138,1012883
217,2024,0,17,0.00304576,1012883
217,2024,0,18,0.00263505,1012883
217,2024,0,19,0.00196271,1012883
217,2024,0,20,0.00148191,1012883
217,2024,0,21,0.00154411,1012883
217,2024,0,22,0.00127063,1012883
217,2024,0,23,0.00066247,1012883
217,2024,1,0,0.00032087,1012883
217,2024,1,1,0.00024781,1012883
217,2024,1,2,0.00023102,1012883
217,2024,1,3,0.00053412,1012883
217,2024,1,4,0.00170602,1012883
217,2024,1,5,0.00751913,1012883
217,2024,1,6,0.01335001,1012883
217,2024,1,7,0.02129861,1012883
217,2024,1,8,0.01890050,1012883
217,2024,1,9,0.01047406,1012883
217,2024,1,10,0.00755467,1012883
217,2024,1,11,0.00665723,1012883
217,2024,1,12,0.00664440,1012883
217,2024,1,13,0.00781729,1012883
217,2024,1,14,0.00994093,1012883
217,2024,1,15,0.01275468,1012883
217,2024,1,16,0.01024699,1012883
217,2024,1,17,0.00744410,1012883
217,2024,1,18,0.00476758,1012883
217,2024,1,19,0.00304774,1012883
217,2024,1,20,0.00230036,1012883
217,2024,1,21,0.00199135,1012883
217,2024,1,22,0.00146118,1012883
217,2024,1,23,0.00082932,1012883
217,2024,2,0,0.00036431,1012883
217,2024,2,1,0.00023399,1012883
217,2024,2,2,0.00026755,1012883
217,2024,2,3,0.00075330,1012883
217,2024,2,4,0.00232603,1012883
217,2024,2,5,0.00815395,1012883
217,2024,2,6,0.01464039,1012883
217,2024,2,7,0.02406596,1012883
217,2024,2,8,0.02115743,1012883
217,2024,2,9,0.01149096,1012883
217,2024,2,10,0.00838300,1012883
217,2024,2,11,0.00720221,1012883
217,2024,2,12,0.00734340,1012883
217,2024,2,13,0.00858737,1012883
217,2024,2,14,0.01212085,1012883
217,2024,2,15,0.01465421,1012883
217,2024,2,16,0.01082948,1012883
217,2024,2,17,0.00776398,1012883
217,2024,2,18,0.00508450,1012883
217,2024,2,19,0.00337453,1012883
217,2024,2,20,0.00245142,1012883
217,2024,2,21,0.00216708,1012883
217,2024,2,22,0.00143353,1012883
217,2024,2,23,0.00085696,1012883
217,2024,3,0,0.00037615,1012883
217,2024,3,1,0.00024682,1012883
217,2024,3,2,0.00028335,1012883
217,2024,3,3,0.00080463,1012883
217,2024,3,4,0.00218189,1012883
217,2024,3,5,0.00798315,1012883
217,2024,3,6,0.01472628,1012883
217,2024,3,7,0.02433055,1012883
217,2024,3,8,0.02163231,1012883
217,2024,3,9,0.01138039,1012883
217,2024,3,10,0.00845606,1012883
217,2024,3,11,0.00742040,1012883
217,2024,3,12,0.00750235,1012883
217,2024,3,13,0.00863673,1012883
217,2024,3,14,0.01173383,1012883
217,2024,3,15,0.01464631,1012883
217,2024,3,16,0.01047604,1012883
217,2024,3,17,0.00811249,1012883
217,2024,3,18,0.00507956,1012883
217,2024,3,19,0.00320274,1012883
217,2024,3,20,0.00235861,1012883
217,2024,3,21,0.00224211,1012883
217,2024,3,22,0.00153522,1012883
217,2024,3,23,0.00078785,1012883
217,2024,4,0,0.00037319,1012883
217,2024,4,1,0.00025768,1012883
217,2024,4,2,0.00026459,1012883
217,2024,4,3,0.00067629,1012883
217,2024,4,4,0.00211969,1012883
217,2024,4,5,0.00819443,1012883
217,2024,4,6,0.01448242,1012883
217,2024,4,7,0.02353283,1012883
217,2024,4,8,0.02123246,1012883
217,2024,4,9,0.01161437,1012883
217,2024,4,10,0.00847383,1012883
217,2024,4,11,0.00715680,1012883
217,2024,4,12,0.00723183,1012883
217,2024,4,13,0.00880556,1012883
217,2024,4,14,0.01178418,1012883
